unit	purchasable_effect	is_exclusive
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_rat_ogres_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_rat_ogres_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_wolf_rats_0	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_wolf_rats_1_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_wolf_rats_1_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
