key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh3_main_kho_exalted_bloodletters_helblade	0	13	13	31	2.0000	sword	sword		1	1.0000	0.7500	1.0000	true		0	10	4.8000		false
wh3_main_kho_exalted_bloodthirster_axe	0	0	175	405	9.0000	axe	axe_huge	large	8	1.0000	1.0000	1.0000	true		0	10	4.0000		false
wh3_main_kho_flesh_hounds	0	0	38	20	2.0000	sword	claw	small	2	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_kho_flesh_hounds_simaergul	0	0	120	280	2.0000	sword	claw	small	4	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_kho_furies_claws	0	0	32	12	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true		0	0	4.0000		false
wh3_main_kho_herald_of_khorne_2handed_sword	0	20	120	280	3.0000	sword	sword	medium	6	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_kho_herald_of_khorne_juggernaut	0	20	135	315	5.0000	sword	sword	medium	6	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_kho_minotaur_dual_axe	0	18	33	77	2.0000	axe	axe	medium	3	1.2000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_kho_minotaur_great_axe	25	0	33	77	2.0000	axe	axe	medium	3	1.2000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_kho_skarbrand_dual_axe	0	0	185	435	9.0000	axe	axe_huge	large	8	1.0000	1.0000	1.0000	true		0	10	3.4000		false
wh3_main_kho_skullcannon	0	24	75	125	10.0000	axe	unarmed	very_large	8	1.0000	0.7500	1.0000	true		4	4	4.7000		false
wh3_main_kho_skullcrusher	10	0	19	45	4.0000	lance	spear	small	4	0.4000	0.5000	0.0000	false		0	10	4.0000		false
wh3_main_kho_soul_grinder	0	0	150	350	13.0000	sword	sword_huge	large	8	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_ksl_armoured_kossar_axe	0	0	23	9	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_ksl_armoured_kossar_great_mace	0	0	10	26	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_ksl_axe_boyar	0	15	290	140	3.0000	axe	axe	medium	7	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_ksl_bear_draught_little_grom	0	20	33	77	5.0000	axe	claw	very_large	3	1.0000	0.7500	0.0000	false		3	2	4.0000		false
wh3_main_ksl_bear_draught_sled	0	20	33	55	5.0000	axe	claw	very_large	3	1.0000	1.0000	0.0000	false		3	2	4.0000		false
wh3_main_ksl_bear_glaive	23	0	33	77	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh3_main_ksl_boris_glaive	25	0	130	300	4.0000	spear	halberd	medium	5	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_boris_urskin	25	0	150	340	4.0000	spear	halberd	medium	7	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_claws_snow_leopard	20	0	85	205	6.0000	axe	claw	medium	4	1.5000	1.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	2.9000		false
wh3_main_ksl_elemental_bear	0	0	150	450	12.0000	axe	claw	large	12	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_frost_maiden_sword	0	0	200	85	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_ice_guard_dual_swords	0	9	22	10	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_ice_guard_glaive	17	0	8	20	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_ice_witch_sword	0	0	220	100	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_kossar_axe	0	0	21	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
wh3_main_ksl_kossar_spear	15	0	20	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.7000		false
wh3_main_ksl_lance_gryphon_legion	0	0	28	12	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh3_main_ksl_lance_winged_lancers	0	0	21	9	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh3_main_ksl_mace_kostaltyn	0	0	115	265	3.0000	axe	hammer	medium	8	1.0000	0.7500	1.0000	true		0	10	3.0000		false
wh3_main_ksl_mace_patriarch	0	0	240	120	3.0000	axe	hammer	medium	5	1.0000	0.7500	0.0000	false		0	10	3.6000		false
wh3_main_ksl_streltsi_gun_halberd	0	0	9	25	1.0000	axe	axe	small	1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_ksl_sword_horse_archers	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	5.1000		false
wh3_main_ksl_tzar_guard_greatsword	0	14	15	27	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh3_main_ksl_tzar_guard_sword	0	0	30	12	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ksl_tzarina_katarin_sword	0	0	260	140	3.0000	sword	sword	medium	7	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_war_bear_boyar	0	20	130	300	5.0000	axe	claw	medium	8	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ksl_war_bear_frost_maiden	0	0	85	200	5.0000	axe	claw	medium	6	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ksl_war_bear_ice_witch	0	0	95	225	5.0000	axe	claw	medium	6	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ksl_war_bear_katarin	0	0	120	280	5.0000	axe	claw	medium	6	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_ksl_war_bear_kostaltyn	0	0	140	320	5.0000	axe	claw	medium	8	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_ksl_war_bear_patriarch	0	0	110	250	5.0000	axe	claw	medium	6	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ku_gath_plaguefather	0	0	165	385	6.0000	axe	club_huge	large	10	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_lzd_cha_caster_hero_summoned	0	0	0	280	3.0000	spear	staff	medium	5	1.0000	0.5000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_nur_beast_of_nurgle	0	0	100	200	6.0000	axe	claw	medium	5	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	10	3.7000		false
wh3_main_nur_claws_chaos_spawn	0	0	118	42	2.0000	sword	claw	medium	6	1.3000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
wh3_main_nur_cultist_club	0	0	250	125	3.0000	axe	club	medium	6	1.0000	0.7500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	4.0000		false
wh3_main_nur_forsaken	0	0	44	14	2.0000	axe	claw		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh3_main_nur_furies_claws	0	0	32	12	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	0	4.0000		false
wh3_main_nur_nurglings	0	0	24	4	3.0000	axe	claw	small	1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nur_plague_drone_stinger	0	0	30	75	4.0000	sword	claw	medium	4	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nur_plague_toad_maw	0	7	24	26	4.0000	sword	claw	medium	3	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nur_plaguesword	0	0	33	15	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nur_plaguesword_exalted	0	0	34	18	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	3.4000		false
wh3_main_nur_pox_rider_maw	0	7	31	33	4.0000	sword	claw	medium	3	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nur_rot_fly_stinger	0	0	25	60	4.0000	sword	claw	medium	4	0.9000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.6000		false
wh3_main_nur_rotfly_herald_of_nurgle	0	0	135	315	4.0000	sword	claw	medium	7	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.6000		false
wh3_main_nur_rotfly_plagueridden	0	0	125	295	4.0000	sword	claw	medium	7	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.6000		false
wh3_main_nur_sword_herald_of_nurgle	0	0	120	280	3.0000	sword	sword	medium	7	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nur_sword_plagueridden	0	0	110	260	3.0000	sword	sword	medium	7	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_nurgle_soul_grinder	0	0	135	315	13.0000	sword	sword_huge	large	8	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_ogr_claws_gorger	0	20	30	70	5.0000	axe	claw	medium	4	1.0000	1.2500	0.0000	false		0	10	3.2000		false
wh3_main_ogr_gnoblar_dual_sword	0	0	17	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ogr_gnoblar_dual_sword_ror	0	0	17	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_ogr_gnoblar_sword	0	0	17	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ogr_great_weapon_firebelly	0	0	130	300	5.0000	axe	axe	medium	6	1.0000	1.0000	1.0000	true		0	10	4.0000		false
wh3_main_ogr_hammer_slaughtermaster	0	0	115	265	4.0000	axe	axe	medium	5	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_ogr_hammer_sword_tyrant	0	0	135	315	7.0000	sword	sword	medium	7	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ogr_handblades_dual_skrag	0	20	130	300	4.0000	axe	axe	medium	7	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh3_main_ogr_hunter_spear	25	0	110	260	5.0000	spear	spear_medium	medium	4	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh3_main_ogr_leadbelcher_cannon	0	0	20	45	2.0000	sword	sword_medium	medium	3	0.9000	0.7500	0.0000	false		0	10	3.8000		false
wh3_main_ogr_mace_greasus	25	0	135	455	6.0000	axe	hammer	medium	8	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh3_main_ogr_maneater_great_weapon	26	0	33	77	3.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	false		0	10	3.8000		false
wh3_main_ogr_maneater_sword	0	0	33	77	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	3.8000		false
wh3_main_ogr_ogre_crusher_great_weapon	30	0	44	100	3.0000	sword	sword_medium	medium	4	1.0000	0.7500	0.0000	false		0	10	3.2000		false
wh3_main_ogr_ogre_crusher_great_weapon_ror	30	0	44	100	3.0000	sword	sword_medium	medium	4	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	3.2000		false
wh3_main_ogr_ogre_crusher_sword	0	0	44	100	3.0000	sword	sword_medium	medium	4	1.0000	0.7500	0.0000	false		0	10	3.2000		false
wh3_main_ogr_ogre_dual_sword	0	12	59	31	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ogr_ogre_ironguts_great_weapon	0	5	30	70	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	3.8000		false
wh3_main_ogr_ogre_mournfang_great_weapon	30	0	36	84	3.0000	sword	sword_medium	medium	4	1.0000	0.7500	0.0000	false		0	10	3.2000		false
wh3_main_ogr_ogre_mournfang_sword	0	0	36	84	3.0000	sword	sword_medium	medium	4	1.0000	0.7500	0.0000	false		0	10	3.2000		false
wh3_main_ogr_ogre_sword	0	0	59	31	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_ogr_rhinox_draught_chariot	0	20	45	115	5.0000	axe	axe	very_large	4	1.0000	1.0000	0.0000	false		3	4	4.0000		false
wh3_main_ogr_sabretusk_claw	0	0	45	25	2.0000	sword	claw	small	2	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh3_main_ogr_stonehorn	0	20	140	340	10.0000	axe	claw	medium	8	1.0000	1.2500	0.0000	false		4	2	3.8000		false
wh3_main_ogr_sword_slaughtermaster	0	0	120	280	4.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_sla_cha_alluress_claw	0	0	95	280	3.0000	sword	claw	medium	6	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_sla_cha_alluress_steed_claw	0	0	95	280	3.0000	sword	claw	medium	6	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_sla_cha_herald_of_slaanesh_claw	0	0	100	300	3.0000	sword	claw	medium	6	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_sla_cha_herald_of_slaanesh_steed_claw	0	0	100	300	3.0000	sword	claw	medium	6	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_sla_claws_chaos_spawn	0	0	118	42	2.0000	sword	claw	medium	6	1.3000	0.7500	0.0000	false	wh3_main_unit_contact_soporific_musk	0	10	3.8000		false
wh3_main_sla_daemonette_claws	0	0	8	24	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true		0	0	4.0000		false
wh3_main_sla_daemonette_exalted_claws	0	0	15	35	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	0	4.0000		false
wh3_main_sla_dual_swords_cultist	0	25	280	120	3.0000	sword	sword	large	7	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh3_main_sla_exalted_keeper_of_secrets_spear	25	0	115	355	12.0000	spear	spear_huge	large	8	1.0000	0.5000	0.0000	true		0	10	4.0000		false
wh3_main_sla_exalted_seeker_chariot	0	30	70	170	7.0000	axe	claw	very_large	8	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	4	4	4.0000		false
wh3_main_sla_exalted_seeker_chariot_alluress	0	30	70	200	7.0000	axe	claw	very_large	8	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	4	4	4.0000		false
wh3_main_sla_exalted_seeker_chariot_herald	0	30	75	225	7.0000	axe	claw	very_large	8	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	4	4	4.0000		false
wh3_main_sla_furies_claws	0	0	8	24	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true		0	0	4.0000		false
wh3_main_sla_heartseekers_claws	0	0	12	34	1.0000	axe	claw		1	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	0	4.0000		false
wh3_main_sla_hellflayer	0	28	14	36	7.0000	axe	claw	very_large	6	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	3	2	4.0000		false
wh3_main_sla_hellstriders_hellscourge_whip	0	0	33	7	2.0000	sword	whip		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	0	4.6000		false
wh3_main_sla_hellstriders_spear_claw	5	0	20	10	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	0	4.7000		false
wh3_main_sla_keeper_of_secrets_sword	0	0	115	355	12.0000	sword	sword_huge	large	8	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_sla_marauders_hellscourge_whip	0	0	26	4	2.0000	sword	whip		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_sla_marauders_spear_claw	15	0	20	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.1000		false
wh3_main_sla_marauders_sword_claw	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
wh3_main_sla_nkari_sword	0	0	130	390	12.0000	sword	sword_huge	large	8	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_sla_seeker_chariot	0	22	12	32	7.0000	axe	claw	very_large	4	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	3	2	4.0000		false
wh3_main_sla_seeker_chariot_alluress	0	22	40	120	7.0000	axe	claw	very_large	4	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	4	4	4.0000		false
wh3_main_sla_seeker_chariot_herald	0	22	50	140	7.0000	axe	claw	very_large	4	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	4	4	4.0000		false
wh3_main_sla_seekers_claws	0	0	10	30	1.0000	axe	claw		1	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	0	4.0000		false
wh3_main_sla_soul_grinder	25	0	155	365	13.0000	sword	sword_huge	large	8	1.0000	0.7500	0.0000	true	wh3_main_unit_contact_soporific_musk	0	10	4.0000		false
wh3_main_sla_tongue_fiends	0	0	25	55	4.0000	axe	claw	medium	4	1.0000	1.2500	0.0000	true	wh3_main_unit_contact_soporific_musk	0	10	4.0000		false
wh3_main_tmb_claws_ghouls	0	0	44	5	1.0000	sword	claw		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh3_main_tmb_fell_bats	0	0	20	7	1.0000	knife	claw		1	1.0000	0.2500	0.0000	false		0	10	4.0000		false
wh3_main_tmb_scythe_hexwraith	0	0	0	53	1.0000	axe	halberd		1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_main_tmb_wolf_fangs	0	0	22	4	1.0000	knife	claw		1	1.0000	0.2500	0.0000	false		0	10	4.6000		false
wh3_main_tze_blue_horror	0	0	21	3	1.0000	sword	sword		1	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_tze_burning_chariot_exalted_flamer	0	0	115	265	7.0000	sword	drakegun	very_large	8	1.0000	0.7500	1.0000	true	wh3_main_unit_contact_warpflame	0	4	4.0000		false
wh3_main_tze_burning_chariot_herald_of_tzeentch	0	0	115	265	7.0000	sword	drakegun	very_large	8	1.0000	0.7500	1.0000	true		0	4	4.0000		false
wh3_main_tze_burning_chariot_iridescent_horror	0	0	115	265	7.0000	sword	drakegun	very_large	8	1.0000	0.7500	1.0000	true		0	4	4.0000		false
wh3_main_tze_claws_chaos_spawn	0	0	118	42	2.0000	sword	claw	medium	6	1.3000	0.7500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	3.8000		false
wh3_main_tze_exalted_flamer_flame	0	0	115	250	7.0000	sword	drakegun	medium	6	1.0000	0.7500	1.0000	true	wh3_main_unit_contact_warpflame	0	10	4.0000		false
wh3_main_tze_exalted_lord_of_change_staff	0	0	135	315	12.0000	axe	staff	medium	6	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh3_main_tze_exalted_pink_horror	0	0	22	10	1.0000	sword	sword		1	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_tze_flamers_flame	0	0	12	34	3.0000	sword	drakegun	medium	4	1.0000	0.7500	1.0000	true	wh3_main_unit_contact_warpflame	0	10	4.0000		false
wh3_main_tze_forsaken	0	0	44	14	2.0000	axe	claw		1	1.0000	0.7500	0.0000	true		0	10	4.3000		false
wh3_main_tze_furies_claws	0	0	32	12	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true		0	0	4.0000		false
wh3_main_tze_herald_of_tzeentch	0	0	250	125	3.0000	sword	staff	medium	5	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_tze_iridescent_horror	0	0	210	90	3.0000	sword	sword	medium	5	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_tze_kairos_staff	0	0	125	295	12.0000	axe	staff	medium	8	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh3_main_tze_lance_doom_knight	0	0	56	24	2.0000	lance	lance	medium	2	1.0000	0.5000	0.0000	true		0	10	4.0000		false
wh3_main_tze_lord_of_change_staff	0	0	125	295	12.0000	axe	staff	medium	6	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh3_main_tze_pink_horror	0	0	20	8	1.0000	sword	sword		1	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh3_main_tze_soul_grinder	0	0	135	315	13.0000	sword	sword_huge	large	8	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_tze_staff_cultist	0	0	200	85	3.0000	sword	staff	medium	7	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh3_main_tze_sword_chaos_knight	0	0	37	16	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true		0	10	4.6000		false
wh3_pro11_chs_cha_harald_hammerstorm	0	0	150	300	3.0000	axe	hammer_huge	medium	8	1.8000	0.7500	0.0000	false		0	10	4.0000		false
wh3_twa06_cth_dragon_guard_halberd_ror	20	0	11	25	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	true		0	10	4.4000		false
wh3_twa06_ksl_tzar_guard_greatsword_ror	0	14	15	27	1.0000	sword	sword		1	1.0000	0.7500	1.0000	false		0	10	4.3000		false
wh3_twa06_sla_daemonette_exalted_claws_ror	0	0	15	35	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true	wh3_dlc20_contact_effect_euphoria	0	0	4.0000		false
wh3_twa07_cth_longma_rider_lance_ror	0	0	20	45	2.0000	lance	spear	medium	2	1.0000	0.5000	0.0000	false		0	10	4.7000		false
wh3_twa07_kho_bloodcrusher_ror_0	0	18	18	42	4.0000	sword	sword	small	4	0.4000	0.7500	1.0000	true		0	10	4.0000		false
wh3_twa07_ksl_bear_glaive_ror	23	0	33	77	3.0000	lance	halberd	medium	3	1.0000	0.5000	0.0000	true		0	10	4.0000		false
wh3_twa07_tze_lance_doom_knight_ror	0	0	56	24	2.0000	lance	lance	medium	2	1.0000	0.5000	1.0000	true		0	10	4.0000		false
wh3_twa08_ogr_mon_stonehorn_0_ror	0	20	140	340	10.0000	axe	claw	medium	8	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	4	2	3.8000		false
wh3_twa10_kho_flesh_hounds_ror	0	0	38	20	2.0000	sword	claw	small	2	1.0000	0.7500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	4.0000		false
wh3_twa10_ksl_armoured_kossar_ror_axe_dual	0	5	36	12	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh3_twa10_sla_marauders_ror_spear_claw	15	0	20	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh3_main_unit_contact_soporific_musk	0	10	4.1000		false
wh_dlc01_chs_axe_great	0	0	10	28	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
wh_dlc01_chs_chariot_gorebeast	0	28	16	34	5.0000	axe	claw	very_large	4	0.9000	0.7500	0.0000	false		3	2	4.0000		false
wh_dlc01_chs_chariot_gorebeast_caster_hero	0	30	28	108	5.0000	axe	claw	very_large	4	1.0000	0.7500	0.0000	false		3	2	4.0000		false
wh_dlc01_chs_chariot_gorebeast_hero	0	30	32	128	5.0000	axe	claw	very_large	4	1.0000	0.7500	0.0000	false		3	2	4.0000		false
wh_dlc01_chs_dragon	0	0	140	410	8.0000	axe	claw	large	8	1.0000	0.7500	0.0000	false		0	3	3.8000		false
wh_dlc01_chs_dragon_caster	0	0	140	380	8.0000	axe	claw	large	6	1.0000	0.7500	0.0000	false		0	3	4.0000		false
wh_dlc01_chs_dragon_ogre	26	0	33	77	2.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc01_chs_dragon_ogre_shaggoth	30	0	160	350	9.0000	axe	axe_medium	large	6	1.5000	1.0000	0.0000	false		0	10	3.6000		false
wh_dlc01_chs_dragon_ogre_shaggoth_boss	30	0	160	350	9.0000	axe	axe_medium	large	20	1.5000	1.0000	0.0000	false		0	10	3.0000		false
wh_dlc01_chs_forsaken	0	0	44	14	2.0000	axe	claw		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc01_chs_forsaken_RoR	0	0	44	14	2.0000	axe	claw		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_dlc01_chs_halberd_chosen	26	0	15	31	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	4.3000		false
wh_dlc01_chs_kholek	28	0	135	405	9.0000	axe	hammer	large	7	1.0000	1.2500	0.0000	false		0	10	3.7000		false
wh_dlc01_chs_manticore	0	0	290	155	6.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	3.6000		false
wh_dlc01_chs_manticore_caster	0	0	290	155	6.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	3.6000		false
wh_dlc01_chs_manticore_caster_lord	0	0	290	155	6.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	3.6000		false
wh_dlc01_chs_manticore_exalted_hero	0	0	300	160	6.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	3.6000		false
wh_dlc01_chs_manticore_lord	0	0	320	170	6.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	3.6000		false
wh_dlc01_chs_prince_sigvald	0	0	340	180	3.0000	sword	sword	medium	8	1.7000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc02_vmp_blood_knight_lance	22	0	30	15	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_dlc03_bst_bestigor_great_axe	0	0	12	28	2.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_centigor_great_axe	0	0	7	27	2.0000	axe	axe		5	1.0000	1.0000	0.0000	false		0	10	4.6000		false
wh_dlc03_bst_centigor_spear	0	0	25	7	2.0000	spear	spear		5	1.0000	0.5000	0.0000	false		0	10	4.6000		false
wh_dlc03_bst_chariot_general_hero	0	28	120	280	5.0000	axe	claw	very_large	4	1.0000	1.0000	0.0000	false		3	2	4.0000		false
wh_dlc03_bst_chariot_hero	0	24	100	200	5.0000	axe	claw	very_large	4	1.0000	1.0000	0.0000	false		3	2	4.0000		false
wh_dlc03_bst_claws_chaos_spawn	0	0	100	40	2.0000	sword	claw	medium	5	1.3000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
wh_dlc03_bst_cygor	0	0	135	315	5.0000	axe	club_huge	large	6	1.2000	1.2500	0.0000	false		0	10	4.0000		false
