bonus_value_id	effect	ritual
percentage_cost_mod	wh3_main_effect_tribute_to_maw	wh3_main_ritual_ogr_great_maw_give_me_gut_magic
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_dlc20_ritual_tze_cotw_vilitch_drain_magic
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_dlc20_ritual_tze_cotw_vilitch_muddle_minds
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_dlc20_ritual_tze_cotw_vilitch_spawnification
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_dlc24_ritual_tze_cotw_the_changeling_spread_corruption
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_dlc24_ritual_tze_cotw_vilitch_spread_corruption
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_borrow_time
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_force_rebellion
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_halt_faction
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_open_gates
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_reveal_shroud
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_track_army
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_vilitch_reveal_shroud
cooldown_mod	wh3_main_effect_tze_cotw_cooldown_mod_all	wh3_main_ritual_tze_cotw_vilitch_show_ai_intentions
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_dlc20_ritual_tze_cotw_vilitch_drain_magic
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_dlc20_ritual_tze_cotw_vilitch_muddle_minds
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_dlc20_ritual_tze_cotw_vilitch_spawnification
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_dlc24_ritual_tze_cotw_the_changeling_spread_corruption
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_dlc24_ritual_tze_cotw_vilitch_spread_corruption
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_borrow_time
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_force_rebellion
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_halt_faction
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_open_gates
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_reveal_shroud
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_track_army
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_vilitch_reveal_shroud
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_all	wh3_main_ritual_tze_cotw_vilitch_show_ai_intentions
percentage_cost_mod	wh3_main_effect_tze_cotw_cost_mod_show_ai_intentions	wh3_main_ritual_tze_cotw_borrow_time
percentage_cost_mod	wh3_main_effect_tze_cotw_cotw_features_cost_multiplier_hidden	wh3_main_ritual_tze_cotw_halt_faction
percentage_cost_mod	wh3_main_effect_tze_cotw_cotw_features_cost_multiplier_hidden	wh3_main_ritual_tze_cotw_open_gates
enable	wh3_main_effect_tze_cotw_enable_borrow_time	wh3_main_ritual_tze_cotw_borrow_time
enable	wh3_main_effect_tze_cotw_enable_force_rebellion	wh3_main_ritual_tze_cotw_force_rebellion
enable	wh3_main_effect_tze_cotw_enable_halt_army	wh3_main_ritual_tze_cotw_halt_faction
enable	wh3_main_effect_tze_cotw_enable_open_gates	wh3_main_ritual_tze_cotw_open_gates
enable	wh3_main_effect_tze_cotw_enable_reveal_shroud	wh3_main_ritual_tze_cotw_reveal_shroud
enable	wh3_main_effect_tze_cotw_enable_track_army	wh3_main_ritual_tze_cotw_track_army
percentage_cost_mod	wh3_main_ksl_boris_confederation_cost_mod	wh3_main_ritual_ksl_devotion_confederate
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_arcane_item_blue_khepra
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_arcane_item_enkhils_kanopi
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_arcane_item_neferras_scrolls_of_mighty_incantations
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_arcane_item_power_scroll
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_arcane_item_scroll_of_leeching
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_arcane_item_scroll_of_shielding
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_armour_of_dawn
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_armour_of_eternity
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_armour_of_the_ages
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_helmet_of_khsar
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_mortuary_robes
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_scorpion_armour
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_shield_of_ptra
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_armour_skull_cap_of_the_moon
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_army_capacity
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_carrion
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_brooch_of_the_great_desert
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_death_mask_of_kharnut
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_elixir_of_might
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_hieratic_jar
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_icon_of_rulership
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_ouroboros
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_potion_of_foolhardiness
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_potion_of_speed
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_potion_of_strength
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_potion_of_toughness
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_shroud_of_sokth
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_enchanted_item_vambraces_of_the_sun
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_necropolis_knights
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_nehekhara_horsemen
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_nehekhara_warriors
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_talisman_amulet_of_pha_stah
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_talisman_collar_of_shakkara
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_talisman_dawnstone
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_talisman_golden_ankhra
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_talisman_golden_eye_of_rah_nutt
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_talisman_obsidian_lodestone
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_blade_of_antarhak
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_blade_of_mourning_fire
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_blade_of_setep
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_crook_and_flail_of_radiance
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_destroyer_of_eternities
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_double_crescent_of_neru
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_enchanted_lapis_mace
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_fang_of_quaph
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_golden_dagger
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_inscribed_khopesh
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh2_dlc09_ritual_crafting_tmb_weapon_spear_of_pakth
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh3_main_ritual_crafting_tmb_liche_priest_capacity
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh3_main_ritual_crafting_tmb_necrotect_capacity
percentage_cost_mod	wh3_main_tmb_rite_cost_mod_crafting	wh3_main_ritual_crafting_tmb_prince_capacity
percentage_cost_mod	wh3_main_tmb_rite_cost_mod	wh2_dlc09_ritual_tmb_geheb
percentage_cost_mod	wh3_main_tmb_rite_cost_mod	wh2_dlc09_ritual_tmb_khsar
percentage_cost_mod	wh3_main_tmb_rite_cost_mod	wh2_dlc09_ritual_tmb_ptra
percentage_cost_mod	wh3_main_tmb_rite_cost_mod	wh2_dlc09_ritual_tmb_tahoth
